CrimeDate,TotalCrime,Year,Month,Day,ViolentCount,TheftCount,Larceny,AutoTheft,Assault,Burglary,Robbery,Arson,Homicide,Rape,Shooting
01/02/2016,111,2016,1,2,36,75,44,8,34,6,17,0,0,1,1
01/03/2016,112,2016,1,3,23,89,41,12,23,22,14,0,0,0,0
01/04/2016,115,2016,1,4,16,99,42,19,15,24,14,0,0,1,0
01/05/2016,122,2016,1,5,36,86,38,17,33,16,15,1,1,1,0
01/06/2016,118,2016,1,6,29,89,37,14,27,25,13,0,0,2,0
01/07/2016,139,2016,1,7,46,93,51,8,33,20,14,2,3,3,5
01/08/2016,159,2016,1,8,40,119,53,13,35,30,23,1,0,1,3
01/09/2016,130,2016,1,9,39,91,39,17,34,15,20,1,0,1,3
01/10/2016,118,2016,1,10,36,82,33,14,31,16,19,0,1,0,4
01/11/2016,110,2016,1,11,29,81,26,14,26,23,18,0,1,2,0
01/12/2016,142,2016,1,12,37,105,54,13,31,24,14,1,1,3,1
01/13/2016,113,2016,1,13,26,87,35,23,25,18,11,0,0,0,1
01/14/2016,136,2016,1,14,32,104,48,15,30,25,16,0,0,0,2
01/15/2016,123,2016,1,15,37,86,45,11,33,18,12,2,1,0,1
01/16/2016,121,2016,1,16,44,77,42,13,41,18,4,2,0,0,1
01/17/2016,129,2016,1,17,43,86,35,18,40,10,23,0,0,1,2
01/18/2016,105,2016,1,18,21,84,33,18,17,18,15,1,1,0,2
01/19/2016,125,2016,1,19,34,91,36,14,31,27,14,0,2,0,1
01/20/2016,98,2016,1,20,24,74,32,10,21,21,11,0,0,3,0
01/21/2016,99,2016,1,21,16,83,33,14,15,21,15,0,0,0,1
01/22/2016,100,2016,1,22,17,83,32,14,16,26,11,0,0,0,1
01/23/2016,32,2016,1,23,7,25,6,6,6,11,2,0,0,1,0
01/24/2016,44,2016,1,24,13,31,11,6,13,11,3,0,0,0,0
01/25/2016,65,2016,1,25,30,35,14,9,28,5,7,1,0,0,1
01/26/2016,75,2016,1,26,27,48,20,9,24,8,11,0,1,1,1
01/27/2016,90,2016,1,27,35,55,31,12,35,8,4,0,0,0,0
01/28/2016,96,2016,1,28,24,72,34,14,24,12,12,0,0,0,0
01/29/2016,102,2016,1,29,31,71,26,16,29,15,14,0,1,0,1
01/30/2016,93,2016,1,30,20,73,41,6,20,17,9,0,0,0,0
01/31/2016,105,2016,1,31,34,71,41,15,32,9,6,1,0,0,1
02/01/2016,110,2016,2,1,35,75,38,4,28,14,19,1,1,3,2
02/02/2016,105,2016,2,2,29,76,35,12,26,24,5,1,0,2,0
02/03/2016,105,2016,2,3,38,67,23,13,36,20,11,0,1,0,1
02/04/2016,94,2016,2,4,16,78,37,7,13,15,19,0,1,0,2
02/05/2016,100,2016,2,5,31,69,25,17,29,18,9,0,2,0,0
02/06/2016,96,2016,2,6,34,62,36,6,34,13,7,0,0,0,0
02/07/2016,104,2016,2,7,26,78,32,14,25,15,17,0,0,0,1
02/08/2016,124,2016,2,8,45,79,39,9,42,14,17,0,1,1,1
02/09/2016,91,2016,2,9,20,71,23,9,17,28,11,1,0,1,1
02/10/2016,109,2016,2,10,33,76,37,11,28,14,14,1,2,0,2
02/11/2016,76,2016,2,11,21,55,22,7,20,20,6,0,1,0,0
02/12/2016,107,2016,2,12,26,81,32,14,23,25,10,0,1,2,0
02/13/2016,88,2016,2,13,21,67,32,15,19,12,8,0,0,2,0
02/14/2016,72,2016,2,14,27,45,18,9,25,7,11,1,0,0,1
02/15/2016,66,2016,2,15,21,45,22,4,19,12,7,0,1,0,1
02/16/2016,97,2016,2,16,24,73,28,16,23,17,12,0,0,0,1
02/17/2016,105,2016,2,17,34,71,26,12,31,20,13,1,1,0,1
02/18/2016,83,2016,2,18,28,55,24,10,26,12,9,0,1,0,1
02/19/2016,125,2016,2,19,36,89,41,13,27,18,17,2,1,2,4
02/20/2016,89,2016,2,20,25,64,28,13,23,17,6,0,2,0,0
02/21/2016,99,2016,2,21,34,65,33,12,31,12,8,0,3,0,0
02/22/2016,110,2016,2,22,41,69,35,13,34,14,7,2,0,1,4
02/23/2016,99,2016,2,23,28,71,36,7,23,22,6,3,1,1,0
02/24/2016,101,2016,2,24,33,68,30,9,30,20,9,0,0,3,0
02/25/2016,102,2016,2,25,27,75,34,6,22,21,14,0,1,1,3
02/26/2016,119,2016,2,26,23,96,48,8,21,31,9,0,1,0,1
02/27/2016,71,2016,2,27,27,44,26,8,23,5,5,0,0,0,4
02/28/2016,109,2016,2,28,40,69,34,11,37,12,12,0,0,2,1
02/29/2016,118,2016,2,29,37,81,40,5,33,27,9,1,2,0,1
03/01/2016,121,2016,3,1,34,87,46,10,30,22,9,0,0,3,1
03/02/2016,83,2016,3,2,20,63,29,11,17,13,10,1,0,2,0
03/03/2016,100,2016,3,3,36,64,37,7,34,13,7,0,1,1,0
03/04/2016,112,2016,3,4,29,83,41,10,26,21,11,0,0,2,1
03/05/2016,110,2016,3,5,41,69,40,12,35,9,8,0,0,3,3
03/06/2016,102,2016,3,6,37,65,35,13,34,9,8,1,1,0,1
03/07/2016,150,2016,3,7,46,104,56,16,41,20,12,0,0,0,5
03/08/2016,112,2016,3,8,37,75,44,12,33,11,8,1,0,1,2
03/09/2016,102,2016,3,9,28,74,43,13,28,13,5,0,0,0,0
03/10/2016,126,2016,3,10,54,72,43,5,50,13,11,2,1,0,1
03/11/2016,126,2016,3,11,43,83,45,12,40,18,8,0,0,1,2
03/12/2016,134,2016,3,12,43,91,40,18,40,17,16,1,1,0,1
03/13/2016,83,2016,3,13,25,58,28,13,23,4,13,0,1,0,1
03/14/2016,104,2016,3,14,27,77,32,13,24,19,13,1,0,2,0
03/15/2016,119,2016,3,15,37,82,46,8,35,13,15,0,1,0,1
03/16/2016,138,2016,3,16,39,99,44,17,34,21,17,1,1,0,3
03/17/2016,135,2016,3,17,43,92,48,12,40,22,10,0,1,0,2
03/18/2016,122,2016,3,18,44,78,34,15,38,17,12,1,1,2,2
03/19/2016,96,2016,3,19,25,71,31,9,21,20,11,0,1,0,3
03/20/2016,89,2016,3,20,28,61,26,10,24,14,11,1,1,0,2
03/21/2016,129,2016,3,21,39,90,36,17,39,21,16,0,0,0,0
03/22/2016,136,2016,3,22,40,96,49,9,37,24,14,1,2,0,0
03/23/2016,133,2016,3,23,36,97,47,13,36,19,18,0,0,0,0
03/24/2016,130,2016,3,24,37,93,41,23,35,20,9,0,1,0,1
03/25/2016,133,2016,3,25,46,87,41,15,39,15,16,0,0,1,6
03/26/2016,134,2016,3,26,46,88,47,11,39,14,16,1,0,5,1
03/27/2016,111,2016,3,27,35,76,37,17,32,15,7,1,1,0,1
03/28/2016,103,2016,3,28,31,72,41,6,27,12,13,1,0,0,3
03/29/2016,117,2016,3,29,29,88,49,9,25,19,11,1,1,0,2
03/30/2016,134,2016,3,30,36,98,51,13,30,14,20,2,1,2,1
03/31/2016,96,2016,3,31,26,70,40,6,23,14,10,0,1,0,2
04/01/2016,130,2016,4,1,39,91,60,10,38,12,9,0,0,1,0
04/02/2016,135,2016,4,2,50,85,44,13,49,14,14,0,0,0,1
04/03/2016,97,2016,4,3,24,73,40,10,22,11,12,0,1,0,1
04/04/2016,107,2016,4,4,31,76,48,8,29,12,8,1,0,1,0
04/05/2016,107,2016,4,5,26,81,38,16,25,17,10,0,0,0,1
04/06/2016,139,2016,4,6,45,94,43,13,42,26,12,1,1,0,1
04/07/2016,120,2016,4,7,32,88,41,14,29,25,8,1,1,0,1
04/08/2016,127,2016,4,8,38,89,51,13,33,12,13,0,3,2,0
04/09/2016,117,2016,4,9,37,80,47,8,32,14,11,1,0,0,4
04/10/2016,106,2016,4,10,33,73,30,9,28,17,17,1,0,1,3
04/11/2016,147,2016,4,11,53,94,50,18,48,14,12,0,2,2,1
04/12/2016,124,2016,4,12,30,94,49,14,25,17,14,2,2,0,1
04/13/2016,134,2016,4,13,34,100,56,13,32,20,11,1,0,1,0
04/14/2016,133,2016,4,14,29,104,59,12,28,24,9,0,0,0,1
04/15/2016,134,2016,4,15,45,89,43,13,40,14,19,1,0,3,1
04/16/2016,151,2016,4,16,53,98,51,11,46,19,17,1,1,3,2
04/17/2016,114,2016,4,17,50,64,36,9,44,9,10,2,1,1,2
04/18/2016,149,2016,4,18,52,97,49,12,47,17,19,0,1,2,2
04/19/2016,140,2016,4,19,41,99,61,11,35,15,12,1,2,0,3
04/20/2016,154,2016,4,20,37,117,62,13,35,23,19,1,0,0,1
04/21/2016,136,2016,4,21,35,101,48,13,27,25,15,3,0,1,4
04/22/2016,150,2016,4,22,43,107,62,12,40,18,15,1,1,1,0
04/23/2016,124,2016,4,23,38,86,43,12,36,13,18,1,0,0,1
04/24/2016,143,2016,4,24,44,99,56,13,32,12,18,2,2,2,6
04/25/2016,145,2016,4,25,32,113,63,11,25,20,19,0,3,3,1
04/26/2016,153,2016,4,26,45,108,44,8,36,31,25,2,3,0,4
04/27/2016,124,2016,4,27,31,93,49,8,28,21,15,2,1,0,0
04/28/2016,126,2016,4,28,27,99,40,14,21,28,17,1,3,1,1
04/29/2016,128,2016,4,29,36,92,46,8,36,18,20,0,0,0,0
04/30/2016,102,2016,4,30,24,78,40,10,21,14,14,0,0,3,0
05/01/2016,119,2016,5,1,27,92,55,14,26,14,9,0,0,0,1
05/02/2016,146,2016,5,2,40,106,61,14,33,17,14,2,1,0,4
05/03/2016,139,2016,5,3,48,91,54,14,45,11,12,0,1,0,2
05/04/2016,129,2016,5,4,34,95,50,15,33,14,16,0,1,0,0
05/05/2016,129,2016,5,5,30,99,44,14,28,24,17,1,0,1,0
05/06/2016,145,2016,5,6,46,99,55,9,42,23,12,0,1,0,3
05/07/2016,116,2016,5,7,38,78,35,11,31,21,11,1,1,1,4
05/08/2016,122,2016,5,8,35,87,43,12,32,18,14,1,1,0,1
05/09/2016,154,2016,5,9,31,123,65,14,29,20,24,0,0,0,2
05/10/2016,140,2016,5,10,40,100,47,9,36,18,26,0,1,0,3
05/11/2016,132,2016,5,11,27,105,43,12,24,30,20,0,0,1,2
05/12/2016,167,2016,5,12,46,121,68,15,40,24,14,1,1,2,2
05/13/2016,137,2016,5,13,33,104,53,14,30,26,11,0,0,1,2
05/14/2016,118,2016,5,14,42,76,38,8,37,17,13,0,0,0,5
05/15/2016,140,2016,5,15,47,93,55,9,40,16,13,2,0,2,3
05/16/2016,130,2016,5,16,38,92,51,8,30,17,16,2,0,1,5
05/17/2016,140,2016,5,17,38,102,47,4,35,29,22,0,1,0,2
05/18/2016,129,2016,5,18,35,94,52,8,25,14,20,0,0,2,8
05/19/2016,129,2016,5,19,32,97,59,7,27,20,11,1,0,0,4
05/20/2016,152,2016,5,20,50,102,54,10,44,20,18,0,1,2,3
05/21/2016,129,2016,5,21,45,84,46,9,40,16,13,1,0,0,4
05/22/2016,116,2016,5,22,41,75,33,19,36,10,13,1,0,4,0
05/23/2016,123,2016,5,23,31,92,39,10,23,20,23,1,3,1,3
05/24/2016,154,2016,5,24,53,101,47,14,44,19,21,3,0,0,6
05/25/2016,151,2016,5,25,43,108,56,13,37,23,16,0,4,1,1
05/26/2016,156,2016,5,26,48,108,50,15,42,21,22,1,4,1,0
05/27/2016,157,2016,5,27,43,114,66,11,37,20,17,0,2,1,3
05/28/2016,161,2016,5,28,60,101,51,16,52,8,26,1,1,2,4
05/29/2016,108,2016,5,29,39,69,36,12,36,15,6,1,0,1,1
05/30/2016,167,2016,5,30,53,114,63,20,43,11,20,4,0,0,6
05/31/2016,130,2016,5,31,49,81,47,7,44,16,11,3,1,0,1
06/01/2016,134,2016,6,1,34,100,54,5,31,17,24,1,0,0,2
06/02/2016,131,2016,6,2,36,95,41,9,32,23,22,1,0,0,3
06/03/2016,137,2016,6,3,38,99,50,15,33,19,15,1,2,2,0
06/04/2016,152,2016,6,4,64,88,41,9,59,26,12,0,1,2,2
06/05/2016,255,2016,6,5,43,212,41,13,38,146,12,2,0,1,2
06/06/2016,171,2016,6,6,44,127,56,18,38,29,24,1,2,1,2
06/07/2016,131,2016,6,7,37,94,44,21,33,19,10,0,0,0,4
06/08/2016,164,2016,6,8,50,114,58,8,42,32,16,0,2,1,5
06/09/2016,140,2016,6,9,45,95,53,9,41,23,10,1,2,1,0
06/10/2016,164,2016,6,10,56,108,49,13,45,29,17,1,2,3,5
06/11/2016,157,2016,6,11,58,99,46,8,50,18,27,1,2,2,3
06/12/2016,129,2016,6,12,42,87,53,15,40,14,5,1,0,0,1
06/13/2016,172,2016,6,13,49,123,59,14,46,28,22,0,1,0,2
06/14/2016,132,2016,6,14,22,110,47,23,21,30,10,0,1,0,0
06/15/2016,161,2016,6,15,47,114,65,17,43,20,12,2,0,0,2
06/16/2016,125,2016,6,16,40,85,44,12,38,21,8,1,0,0,1
06/17/2016,128,2016,6,17,37,91,51,12,36,18,10,0,0,1,0
06/18/2016,141,2016,6,18,52,89,51,10,45,21,7,1,0,3,3
06/19/2016,143,2016,6,19,50,93,51,7,47,20,15,1,0,0,2
06/20/2016,186,2016,6,20,48,138,70,18,39,29,21,3,0,0,6
06/21/2016,143,2016,6,21,45,98,52,9,36,21,16,3,1,1,4
06/22/2016,150,2016,6,22,45,105,49,12,39,26,18,1,2,0,3
06/23/2016,156,2016,6,23,47,109,62,13,40,14,20,1,1,0,5
06/24/2016,131,2016,6,24,45,86,39,8,41,21,18,0,1,0,3
06/25/2016,151,2016,6,25,44,107,57,21,40,21,8,1,1,1,1
06/26/2016,133,2016,6,26,38,95,54,8,34,22,11,1,2,0,1
06/27/2016,122,2016,6,27,42,80,40,11,37,15,14,2,0,1,2
06/28/2016,139,2016,6,28,49,90,53,11,37,17,9,2,3,1,6
06/29/2016,144,2016,6,29,34,110,55,18,29,25,12,3,0,1,1
06/30/2016,112,2016,6,30,38,74,44,9,35,10,11,1,1,0,1
07/01/2016,147,2016,7,1,42,105,60,6,38,27,12,0,1,3,0
07/02/2016,108,2016,7,2,30,78,45,11,26,11,11,1,0,0,3
07/03/2016,138,2016,7,3,34,104,50,19,31,18,17,1,1,0,1
07/04/2016,103,2016,7,4,30,73,34,12,28,14,13,0,0,1,1
07/05/2016,151,2016,7,5,51,100,56,9,43,17,18,0,2,4,2
07/06/2016,139,2016,7,6,45,94,52,6,37,17,19,0,2,0,6
07/07/2016,138,2016,7,7,40,98,45,11,36,25,17,2,0,0,2
07/08/2016,119,2016,7,8,22,97,42,11,20,28,16,0,2,0,0
07/09/2016,105,2016,7,9,20,85,41,8,17,17,19,1,0,0,2
07/10/2016,128,2016,7,10,36,92,53,9,31,18,12,0,3,0,2
07/11/2016,164,2016,7,11,52,112,53,14,41,25,20,0,2,3,6
07/12/2016,130,2016,7,12,39,91,45,7,31,20,19,5,1,1,1
07/13/2016,131,2016,7,13,38,93,52,10,33,18,13,2,1,0,2
07/14/2016,137,2016,7,14,52,85,39,12,44,21,13,3,2,1,2
07/15/2016,130,2016,7,15,20,110,53,5,19,36,16,0,0,1,0
07/16/2016,128,2016,7,16,34,94,44,16,29,19,15,0,2,1,2
07/17/2016,137,2016,7,17,49,88,39,14,44,15,20,3,0,0,2
07/18/2016,122,2016,7,18,41,81,33,10,37,23,15,0,2,0,2
07/19/2016,141,2016,7,19,35,106,45,20,28,25,16,0,3,0,4
07/20/2016,162,2016,7,20,47,115,59,11,43,25,20,0,0,0,4
07/21/2016,139,2016,7,21,34,105,51,15,28,22,17,1,1,2,2
07/22/2016,138,2016,7,22,43,95,43,8,41,27,17,0,0,1,1
07/23/2016,110,2016,7,23,35,75,27,19,30,17,12,1,2,1,1
07/24/2016,124,2016,7,24,39,85,32,16,32,16,21,0,2,0,5
07/25/2016,148,2016,7,25,47,101,50,12,38,20,19,2,2,0,5
07/26/2016,138,2016,7,26,36,102,45,18,35,22,17,0,1,0,0
07/27/2016,131,2016,7,27,35,96,39,18,29,29,10,0,0,4,2
07/28/2016,142,2016,7,28,43,99,53,18,34,18,10,1,3,1,4
07/29/2016,130,2016,7,29,19,111,64,15,18,24,8,0,1,0,0
07/30/2016,125,2016,7,30,41,84,42,9,39,16,17,0,0,1,1
07/31/2016,128,2016,7,31,34,94,57,11,32,12,14,0,0,1,1
08/01/2016,146,2016,8,1,40,106,58,13,37,19,16,0,0,0,3
08/02/2016,151,2016,8,2,42,109,58,17,34,19,15,0,0,2,6
08/03/2016,133,2016,8,3,35,98,59,10,28,13,16,2,1,0,4
08/04/2016,130,2016,8,4,32,98,61,11,26,11,15,1,1,2,2
08/05/2016,147,2016,8,5,42,105,55,12,36,21,17,0,1,1,4
08/06/2016,128,2016,8,6,35,93,48,19,32,13,13,1,0,1,1
08/07/2016,149,2016,8,7,39,110,57,11,33,17,25,2,1,2,1
08/08/2016,148,2016,8,8,43,105,51,12,39,20,22,0,0,1,3
08/09/2016,126,2016,8,9,39,87,48,11,37,13,15,1,0,0,1
08/10/2016,147,2016,8,10,37,110,49,19,31,24,18,0,4,1,1
08/11/2016,125,2016,8,11,36,89,40,8,34,13,28,0,0,1,1
08/12/2016,138,2016,8,12,43,95,50,8,41,24,13,0,1,0,1
08/13/2016,160,2016,8,13,60,100,44,10,54,23,23,1,2,0,3
08/14/2016,109,2016,8,14,42,67,40,3,38,13,11,0,0,1,3
08/15/2016,135,2016,8,15,36,99,41,24,31,18,16,1,0,1,3
08/16/2016,135,2016,8,16,37,98,50,12,35,20,16,0,1,0,1
08/17/2016,132,2016,8,17,39,93,54,8,33,21,10,0,2,1,3
08/18/2016,142,2016,8,18,40,102,52,11,40,23,16,0,0,0,0
08/19/2016,146,2016,8,19,40,106,54,10,34,23,19,1,2,2,1
08/20/2016,138,2016,8,20,38,100,50,10,35,14,26,0,1,2,0
08/21/2016,120,2016,8,21,47,73,31,12,44,13,17,1,0,1,1
08/22/2016,152,2016,8,22,46,106,49,11,38,28,18,0,2,1,5
08/23/2016,133,2016,8,23,35,98,52,18,31,20,8,0,1,1,2
08/24/2016,131,2016,8,24,23,108,49,17,18,25,17,2,2,0,1
08/25/2016,134,2016,8,25,27,107,63,17,25,15,12,0,0,1,1
08/26/2016,145,2016,8,26,40,105,52,14,37,22,17,0,2,1,0
08/27/2016,144,2016,8,27,47,97,48,9,41,21,19,1,3,0,2
08/28/2016,153,2016,8,28,55,98,48,8,54,16,26,1,0,0,0
08/29/2016,142,2016,8,29,37,105,49,13,32,23,20,1,0,2,2
08/30/2016,141,2016,8,30,40,101,42,19,38,26,14,0,0,1,1
08/31/2016,137,2016,8,31,57,80,40,12,53,14,14,0,0,0,4
09/01/2016,170,2016,9,1,46,124,69,11,42,31,13,0,0,2,2
09/02/2016,134,2016,9,2,49,85,38,15,41,18,14,1,2,1,4
09/03/2016,129,2016,9,3,57,72,32,15,53,17,8,1,0,0,3
09/04/2016,136,2016,9,4,44,92,37,21,37,20,14,1,1,2,3
09/05/2016,131,2016,9,5,53,78,41,7,46,12,18,0,1,0,6
09/06/2016,143,2016,9,6,41,102,52,16,38,14,20,1,1,1,0
09/07/2016,160,2016,9,7,48,112,58,15,40,19,20,0,5,0,3
09/08/2016,131,2016,9,8,43,88,51,9,38,21,7,0,3,0,2
09/09/2016,151,2016,9,9,41,110,59,11,39,24,16,1,1,0,0
09/10/2016,149,2016,9,10,40,109,52,13,37,27,17,2,0,0,1
09/11/2016,180,2016,9,11,62,118,59,16,60,19,24,0,0,1,1
09/12/2016,161,2016,9,12,46,115,50,17,42,34,14,1,0,1,2
09/13/2016,150,2016,9,13,52,98,56,9,50,21,12,0,0,0,2
09/14/2016,133,2016,9,14,36,97,56,10,31,17,14,1,1,1,2
09/15/2016,155,2016,9,15,47,108,55,11,44,24,18,1,2,0,0
09/16/2016,146,2016,9,16,49,97,46,10,41,30,11,1,3,0,4
09/17/2016,143,2016,9,17,54,89,50,8,48,18,13,2,0,2,2
09/18/2016,145,2016,9,18,45,100,41,20,39,18,21,1,2,0,3
09/19/2016,136,2016,9,19,26,110,57,16,21,19,18,1,1,3,0
09/20/2016,149,2016,9,20,34,115,61,9,32,32,13,0,0,1,1
09/21/2016,143,2016,9,21,42,101,56,11,38,21,13,1,2,1,0
09/22/2016,186,2016,9,22,56,130,55,8,51,36,31,1,0,0,4
09/23/2016,165,2016,9,23,47,118,47,22,40,26,23,1,1,3,2
09/24/2016,188,2016,9,24,74,114,61,15,61,22,16,0,1,1,11
09/25/2016,156,2016,9,25,59,97,53,9,51,24,11,0,2,1,5
09/26/2016,125,2016,9,26,34,91,46,11,33,20,14,1,0,0,0
09/27/2016,156,2016,9,27,46,110,55,13,39,26,16,3,1,0,3
09/28/2016,140,2016,9,28,30,110,62,17,28,20,11,1,0,0,1
09/29/2016,131,2016,9,29,26,105,46,15,23,31,13,3,0,0,0
09/30/2016,169,2016,9,30,42,127,67,12,40,21,27,0,0,0,2
10/01/2016,147,2016,10,1,35,112,60,18,31,23,11,1,0,3,0
10/02/2016,146,2016,10,2,42,104,54,13,37,14,23,1,2,0,2
10/03/2016,133,2016,10,3,40,93,46,20,34,12,15,1,2,1,2
10/04/2016,142,2016,10,4,37,105,44,7,33,33,21,1,2,0,1
10/05/2016,154,2016,10,5,49,105,50,14,44,23,18,1,0,1,3
10/06/2016,126,2016,10,6,41,85,48,6,34,19,12,3,1,0,3
10/07/2016,171,2016,10,7,51,120,52,14,46,24,30,1,0,2,2
10/08/2016,147,2016,10,8,55,92,44,15,50,23,10,2,0,3,0
10/09/2016,149,2016,10,9,52,97,46,18,41,16,17,3,1,2,5
10/10/2016,152,2016,10,10,41,111,53,19,32,26,13,4,3,1,1
10/11/2016,153,2016,10,11,48,105,48,11,42,27,19,0,2,1,3
10/12/2016,146,2016,10,12,47,99,45,11,42,27,16,0,2,2,1
10/13/2016,148,2016,10,13,39,109,54,15,33,26,14,2,1,1,2
10/14/2016,156,2016,10,14,40,116,50,15,37,32,19,1,0,1,1
10/15/2016,163,2016,10,15,60,103,46,21,54,17,19,1,1,1,3
10/16/2016,143,2016,10,16,36,107,56,14,32,19,18,0,2,0,2
10/17/2016,183,2016,10,17,43,140,57,22,40,32,29,0,0,0,3
10/18/2016,150,2016,10,18,48,102,62,12,42,14,14,1,1,1,3
10/19/2016,189,2016,10,19,33,156,88,22,32,25,21,0,1,0,0
10/20/2016,177,2016,10,20,44,133,63,15,39,31,24,1,0,2,2
10/21/2016,160,2016,10,21,43,117,59,17,37,23,18,2,1,1,2
10/22/2016,130,2016,10,22,36,94,42,16,34,21,15,0,1,1,0
10/23/2016,151,2016,10,23,44,107,56,18,42,13,20,1,0,0,1
10/24/2016,161,2016,10,24,49,112,47,19,43,29,17,0,3,1,2
10/25/2016,179,2016,10,25,47,132,64,16,46,34,18,0,0,0,1
10/26/2016,143,2016,10,26,37,106,56,14,33,20,16,0,1,1,2
10/27/2016,152,2016,10,27,37,115,58,14,34,29,14,1,0,1,1
10/28/2016,165,2016,10,28,42,123,56,24,38,24,19,1,1,1,1
10/29/2016,138,2016,10,29,45,93,46,11,39,18,18,1,1,3,1
10/30/2016,171,2016,10,30,42,129,60,23,38,21,25,0,1,1,2
10/31/2016,196,2016,10,31,39,157,70,16,37,25,46,0,0,2,0
11/01/2016,186,2016,11,1,63,123,60,21,52,25,17,3,0,4,4
11/02/2016,156,2016,11,2,33,123,52,15,32,28,28,0,0,0,1
11/03/2016,152,2016,11,3,45,107,55,18,43,15,19,0,0,1,1
11/04/2016,170,2016,11,4,46,124,56,13,43,34,21,1,1,1,0
11/05/2016,146,2016,11,5,50,96,40,11,45,19,26,1,1,0,3
11/06/2016,155,2016,11,6,34,121,60,11,31,23,27,0,0,1,2
11/07/2016,140,2016,11,7,29,111,57,12,26,15,27,0,1,0,2
11/08/2016,127,2016,11,8,38,89,46,11,33,24,8,1,1,0,3
11/09/2016,136,2016,11,9,35,101,42,15,29,29,15,2,2,0,2
11/10/2016,140,2016,11,10,20,120,52,16,19,33,19,1,0,0,0
11/11/2016,154,2016,11,11,55,99,51,10,51,22,16,0,2,0,2
11/12/2016,129,2016,11,12,36,93,47,7,36,18,21,0,0,0,0
11/13/2016,120,2016,11,13,36,84,48,13,33,15,8,0,0,0,3
11/14/2016,131,2016,11,14,33,98,52,16,31,19,11,0,0,2,0
11/15/2016,150,2016,11,15,38,112,62,14,31,19,17,0,3,1,3
11/16/2016,160,2016,11,16,48,112,46,18,48,20,28,0,0,0,0
11/17/2016,176,2016,11,17,60,116,44,13,57,37,22,0,2,1,0
11/18/2016,165,2016,11,18,45,120,55,14,41,37,14,2,1,1,0
11/19/2016,130,2016,11,19,46,84,31,17,40,15,21,1,3,0,2
11/20/2016,114,2016,11,20,37,77,36,15,31,11,15,1,2,2,1
11/21/2016,137,2016,11,21,35,102,53,15,29,17,17,3,1,0,2
11/22/2016,160,2016,11,22,47,113,60,11,42,20,22,2,1,1,1
11/23/2016,147,2016,11,23,30,117,59,8,26,32,18,0,3,0,1
11/24/2016,112,2016,11,24,41,71,34,8,40,14,15,0,0,1,0
11/25/2016,133,2016,11,25,45,88,35,11,38,21,21,1,1,1,4
11/26/2016,117,2016,11,26,34,83,39,12,31,18,14,1,0,0,2
11/27/2016,131,2016,11,27,31,100,40,17,27,24,19,1,0,1,2
11/28/2016,187,2016,11,28,41,146,77,13,35,27,29,4,0,2,0
11/29/2016,167,2016,11,29,37,130,66,18,36,19,27,0,1,0,0
11/30/2016,141,2016,11,30,40,101,45,13,30,24,19,0,4,1,5
12/01/2016,170,2016,12,1,51,119,61,11,50,27,20,0,0,0,1
12/02/2016,153,2016,12,2,44,109,50,12,40,17,30,1,2,0,1
12/03/2016,133,2016,12,3,40,93,47,13,34,20,13,0,0,2,4
12/04/2016,130,2016,12,4,40,90,42,4,37,17,27,0,3,0,0
12/05/2016,150,2016,12,5,49,101,51,14,43,25,11,0,1,3,2
12/06/2016,123,2016,12,6,43,80,44,6,41,20,10,0,0,1,1
12/07/2016,140,2016,12,7,28,112,58,11,25,25,18,1,0,1,1
12/08/2016,156,2016,12,8,44,112,54,11,43,32,15,1,0,0,0
12/09/2016,114,2016,12,9,32,82,42,9,30,23,8,1,1,0,0
12/10/2016,123,2016,12,10,34,89,39,12,28,20,18,2,2,2,0
12/11/2016,136,2016,12,11,56,80,45,5,48,17,13,0,0,0,8
12/12/2016,124,2016,12,12,22,102,41,11,21,27,23,1,0,0,0
12/13/2016,169,2016,12,13,47,122,61,20,42,20,21,0,2,1,2
12/14/2016,131,2016,12,14,36,95,52,12,35,21,10,0,1,0,0
12/15/2016,125,2016,12,15,36,89,52,7,30,20,10,0,2,0,4
12/16/2016,119,2016,12,16,31,88,46,14,28,17,11,0,2,0,1
12/17/2016,90,2016,12,17,31,59,23,8,31,22,6,0,0,0,0
12/18/2016,129,2016,12,18,44,85,37,13,40,24,11,0,0,0,4
12/19/2016,140,2016,12,19,37,103,42,11,31,26,24,2,3,0,1
12/20/2016,179,2016,12,20,56,123,53,25,44,31,14,1,2,0,9
12/21/2016,142,2016,12,21,33,109,59,14,33,18,18,0,0,0,0
12/22/2016,157,2016,12,22,44,113,48,19,39,29,17,0,2,3,0
12/23/2016,157,2016,12,23,38,119,53,10,35,31,25,0,1,0,2
12/24/2016,121,2016,12,24,43,78,40,12,39,15,11,2,0,1,1
12/25/2016,118,2016,12,25,39,79,37,9,34,15,18,1,2,0,2
12/26/2016,115,2016,12,26,33,82,26,15,32,21,20,1,0,0,0
12/27/2016,144,2016,12,27,51,93,51,16,46,13,13,0,0,2,3
12/28/2016,161,2016,12,28,52,109,50,17,45,23,19,0,1,2,4
12/29/2016,127,2016,12,29,33,94,38,20,30,23,13,1,0,1,1
12/30/2016,112,2016,12,30,30,82,28,19,29,23,12,1,0,0,0
12/31/2016,125,2016,12,31,36,89,38,7,33,17,27,0,1,0,2
01/01/2017,155,2017,1,1,65,90,43,11,55,19,17,0,2,6,2
